meta;archetype;card_name;card_identifier;total_count;max_count;deck_count;total_decks_in_archetype;percentage_in_archetype;set_code;set_name;set_number;rarity;type;image_url
SVI-PFL;Iron Valiant;Iron Bundle;PAR_56;1;1;1;1;100,0;PAR;;56;Uncommon;WBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_056_R_EN_LG.png
SVI-PFL;Iron Valiant;Iron Crown ex;TEF_81;3;3;1;1;100,0;TEF;;81;Double Rare;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_081_R_EN_LG.png
SVI-PFL;Iron Valiant;Iron Valiant ex;PAR_89;4;4;1;1;100,0;PAR;;89;Double Rare;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_089_R_EN_LG.png
SVI-PFL;Iron Valiant;Lillie's Clefairy ex;JTG_56;1;1;1;1;100,0;JTG;;56;Double Rare;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_056_R_EN_LG.png
SVI-PFL;Iron Valiant;Mew ex;MEW_151;1;1;1;1;100,0;MEW;;151;Double Rare;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEW/MEW_151_R_EN_LG.png
SVI-PFL;Iron Valiant;Fezandipiti ex;SFA_38;1;1;1;1;100,0;SFA;;38;Double Rare;DBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_038_R_EN_LG.png
SVI-PFL;Iron Valiant;Miraidon;TEF_121;2;2;1;1;100,0;TEF;;121;Rare;NBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_121_R_EN_LG.png
SVI-PFL;Iron Valiant;Bloodmoon Ursaluna ex;TWM_141;1;1;1;1;100,0;TWM;;141;Double Rare;CBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_141_R_EN_LG.png
SVI-PFL;Iron Valiant;Buneary;PFL_83;2;2;1;1;100,0;PFL;;83;Common;CBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_083_R_EN_LG.png
SVI-PFL;Iron Valiant;Mega Lopunny ex;PFL_84;2;2;1;1;100,0;PFL;;84;Double Rare;CStage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_084_R_EN_LG.png
SVI-PFL;Iron Valiant;Psychic Energy;SVE_21;8;8;1;1;100,0;SVE;;21;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_021_R_EN_LG.png
SVI-PFL;Iron Valiant;Counter Catcher;PAR_160;1;1;1;1;100,0;PAR;;160;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_160_R_EN_LG.png
SVI-PFL;Iron Valiant;Earthen Vessel;PRE_106;1;1;1;1;100,0;PRE;;106;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_106_R_EN_LG.png
SVI-PFL;Iron Valiant;Nest Ball;SVI_181;4;4;1;1;100,0;SVI;;181;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_181_R_EN_LG.png
SVI-PFL;Iron Valiant;Night Stretcher;SFA_61;2;2;1;1;100,0;SFA;;61;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_061_R_EN_LG.png
SVI-PFL;Iron Valiant;Picnic Basket;SVI_184;1;1;1;1;100,0;SVI;;184;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_184_R_EN_LG.png
SVI-PFL;Iron Valiant;Pokégear 3.0;SSH_174;3;3;1;1;100,0;SSH;;174;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSH/SSH_174_R_EN_LG.png
SVI-PFL;Iron Valiant;Prime Catcher;PRE_119;1;1;1;1;100,0;PRE;;119;Ultra Rare;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_119_R_EN_LG.png
SVI-PFL;Iron Valiant;Secret Box;TWM_163;1;1;1;1;100,0;TWM;;163;Ultra Rare;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_163_R_EN_LG.png
SVI-PFL;Iron Valiant;Switch;MEG_130;4;4;1;1;100,0;MEG;;130;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_130_R_EN_LG.png
SVI-PFL;Iron Valiant;Techno Radar;PRE_130;4;4;1;1;100,0;PRE;;130;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_130_R_EN_LG.png
SVI-PFL;Iron Valiant;Tool Scrapper;ASC_212;1;1;1;1;100,0;ASC;;212;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_212_R_EN_LG.png
SVI-PFL;Iron Valiant;Wondrous Patch;PFL_94;4;4;1;1;100,0;PFL;;94;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_094_R_EN_LG.png
SVI-PFL;Iron Valiant;Jet Energy;PAL_190;4;4;1;1;100,0;PAL;;190;Uncommon;Special Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_190_R_EN_LG.png
SVI-PFL;Iron Valiant;Gravity Mountain;SSP_177;2;2;1;1;100,0;SSP;;177;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_177_R_EN_LG.png
SVI-PFL;Iron Valiant;Mystery Garden;ASC_194;3;3;1;1;100,0;ASC;;194;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_194_R_EN_LG.png
SVI-PFL;Iron Valiant;Team Rocket's Watchtower;ASC_210;1;1;1;1;100,0;ASC;;210;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_210_R_EN_LG.png
SVI-PFL;Iron Valiant;Town Store;OBF_196;1;1;1;1;100,0;OBF;;196;Common;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/OBF/OBF_196_R_EN_LG.png
SVI-PFL;Iron Valiant;Arven;SVI_166;3;3;1;1;100,0;SVI;;166;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_166_R_EN_LG.png
SVI-PFL;Iron Valiant;Boss's Orders;ASC_183;2;2;1;1;100,0;ASC;;183;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_183_R_EN_LG.png
SVI-PFL;Iron Valiant;Hilda;WHT_84;2;2;1;1;100,0;WHT;;84;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_084_R_EN_LG.png
SVI-PFL;Iron Valiant;Iono;PAL_185;3;3;1;1;100,0;PAL;;185;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_185_R_EN_LG.png
SVI-PFL;Iron Valiant;Lillie's Determination;ASC_192;3;3;1;1;100,0;ASC;;192;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_192_R_EN_LG.png
SVI-PFL;Iron Valiant;Penny;SVI_183;1;1;1;1;100,0;SVI;;183;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_183_R_EN_LG.png
SVI-PFL;Iron Valiant;Professor's Research;PRE_122;4;4;1;1;100,0;PRE;;122;Common;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_122_R_EN_LG.png
SVI-PFL;Iron Valiant;Surfer;ASC_200;2;2;1;1;100,0;ASC;;200;Common;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_200_R_EN_LG.png
SVI-PFL;Iron Valiant;Bravery Charm;PAL_173;1;1;1;1;100,0;PAL;;173;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_173_R_EN_LG.png
SVI-PFL;Iron Valiant;Exp. Share;SVI_174;1;1;1;1;100,0;SVI;;174;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_174_R_EN_LG.png
SVI-PFL;Iron Valiant;Future Booster Energy Capsule;TEF_149;3;3;1;1;100,0;TEF;;149;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_149_R_EN_LG.png
SVI-PFL;Iron Valiant;Technical Machine: Devolution;PAR_177;1;1;1;1;100,0;PAR;;177;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_177_R_EN_LG.png
City League;Jellicent;Frillish;WHT_44;16;4;4;4;100,0;WHT;;44;Common;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_044_R_EN_LG.png
City League;Jellicent;Jellicent ex;WHT_45;16;4;4;4;100,0;WHT;;45;Double Rare;PStage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_045_R_EN_LG.png
City League;Jellicent;Psychic Energy;SVE_21;17;6;4;4;100,0;SVE;;21;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_021_R_EN_LG.png
City League;Jellicent;Crushing Hammer;SSH_159;16;4;4;4;100,0;SSH;;159;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSH/SSH_159_R_EN_LG.png
City League;Jellicent;Pokégear 3.0;SSH_174;16;4;4;4;100,0;SSH;;174;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSH/SSH_174_R_EN_LG.png
City League;Jellicent;Ultra Ball;ASC_213;10;4;3;4;75,0;ASC;;213;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_213_R_EN_LG.png
City League;Jellicent;Night Stretcher;SFA_61;2;1;2;4;50,0;SFA;;61;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_061_R_EN_LG.png
City League;Jellicent;Poké Pad;ASC_198;3;2;2;4;50,0;ASC;;198;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_198_R_EN_LG.png
City League;Jellicent;Pokémon Catcher;SSH_175;6;3;2;4;50,0;SSH;;175;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSH/SSH_175_R_EN_LG.png
City League;Jellicent;Tool Scrapper;ASC_212;2;1;2;4;50,0;ASC;;212;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_212_R_EN_LG.png
City League;Jellicent;Unfair Stamp;TWM_165;2;1;2;4;50,0;TWM;;165;Ultra Rare;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_165_R_EN_LG.png
City League;Jellicent;Energy Duster;M3_67;2;2;1;4;25,0;M3;;67;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpc/M3/M3_67_R_JP_LG.png
City League;Jellicent;Enhanced Hammer;TWM_148;1;1;1;4;25,0;TWM;;148;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_148_R_EN_LG.png
City League;Jellicent;Wondrous Patch;PFL_94;1;1;1;4;25,0;PFL;;94;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_094_R_EN_LG.png
City League;Jellicent;Ignition Energy;WHT_86;13;4;4;4;100,0;WHT;;86;Uncommon;Special Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_086_R_EN_LG.png
City League;Jellicent;Telepath Psychic Energy;M3_79;16;4;4;4;100,0;M3;;79;Rare;Special Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpc/M3/M3_79_R_JP_LG.png
City League;Jellicent;Mist Energy;TEF_161;3;2;2;4;50,0;TEF;;161;Uncommon;Special Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_161_R_EN_LG.png
City League;Jellicent;Team Rocket's Watchtower;ASC_210;12;4;4;4;100,0;ASC;;210;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_210_R_EN_LG.png
City League;Jellicent;Boss's Orders;ASC_183;15;4;4;4;100,0;ASC;;183;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_183_R_EN_LG.png
City League;Jellicent;Hilda;WHT_84;14;4;4;4;100,0;WHT;;84;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_084_R_EN_LG.png
City League;Jellicent;Jacinthe;M3_76;10;4;4;4;100,0;M3;;76;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpc/M3/M3_76_R_JP_LG.png
City League;Jellicent;Judge;SVI_176;16;4;4;4;100,0;SVI;;176;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_176_R_EN_LG.png
City League;Jellicent;Lillie's Determination;ASC_192;16;4;4;4;100,0;ASC;;192;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_192_R_EN_LG.png
City League;Jellicent;Iris's Fighting Spirit;ASC_190;3;2;2;4;50,0;ASC;;190;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_190_R_EN_LG.png
City League;Jellicent;Handheld Fan;TWM_150;9;3;4;4;100,0;TWM;;150;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_150_R_EN_LG.png
City League;Jellicent;Deluxe Bomb;SCR_134;1;1;1;4;25,0;SCR;;134;Ultra Rare;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_134_R_EN_LG.png
City League;Jellicent;Gravity Gemstone;SCR_137;1;1;1;4;25,0;SCR;;137;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_137_R_EN_LG.png
City League;Jellicent;Hero's Cape;TEF_152;1;1;1;4;25,0;TEF;;152;Ultra Rare;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_152_R_EN_LG.png
City League;Jellicent Clefairy;Frillish;WHT_44;8;4;2;2;100,0;WHT;;44;Common;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_044_R_EN_LG.png
City League;Jellicent Clefairy;Lillie's Clefairy ex;JTG_56;4;2;2;2;100,0;JTG;;56;Double Rare;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_056_R_EN_LG.png
City League;Jellicent Clefairy;Mega Diancie ex;PFL_41;2;1;2;2;100,0;PFL;;41;Double Rare;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_041_R_EN_LG.png
City League;Jellicent Clefairy;Latias ex;SSP_76;1;1;1;2;50,0;SSP;;76;Double Rare;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_076_R_EN_LG.png
City League;Jellicent Clefairy;Munkidori;TWM_95;2;2;1;2;50,0;TWM;;95;Rare;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_095_R_EN_LG.png
City League;Jellicent Clefairy;Togepi;SSP_70;2;2;1;2;50,0;SSP;;70;Common;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_070_R_EN_LG.png
City League;Jellicent Clefairy;Jellicent ex;WHT_45;5;3;2;2;100,0;WHT;;45;Double Rare;PStage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_045_R_EN_LG.png
City League;Jellicent Clefairy;Togekiss;SSP_72;1;1;1;2;50,0;SSP;;72;Rare;PStage 2;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_072_R_EN_LG.png
City League;Jellicent Clefairy;Togetic;SSP_71;1;1;1;2;50,0;SSP;;71;Common;PStage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_071_R_EN_LG.png
City League;Jellicent Clefairy;Fezandipiti ex;ASC_142;1;1;1;2;50,0;ASC;;142;Double Rare;DBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_142_R_EN_LG.png
City League;Jellicent Clefairy;Meowth ex;M3_61;1;1;1;2;50,0;M3;;61;Double Rare;CBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpc/M3/M3_61_R_JP_LG.png
City League;Jellicent Clefairy;Psychic Energy;SVE_21;12;6;2;2;100,0;SVE;;21;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_021_R_EN_LG.png
City League;Jellicent Clefairy;Darkness Energy;SVE_23;3;3;1;2;50,0;SVE;;23;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_023_R_EN_LG.png
City League;Jellicent Clefairy;Pokégear 3.0;SSH_174;3;2;2;2;100,0;SSH;;174;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSH/SSH_174_R_EN_LG.png
City League;Jellicent Clefairy;Ultra Ball;ASC_213;8;4;2;2;100,0;ASC;;213;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_213_R_EN_LG.png
City League;Jellicent Clefairy;Wondrous Patch;PFL_94;5;3;2;2;100,0;PFL;;94;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_094_R_EN_LG.png
City League;Jellicent Clefairy;Night Stretcher;SFA_61;2;2;1;2;50,0;SFA;;61;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_061_R_EN_LG.png
City League;Jellicent Clefairy;Poké Pad;ASC_198;2;2;1;2;50,0;ASC;;198;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_198_R_EN_LG.png
City League;Jellicent Clefairy;Switch;MEG_130;1;1;1;2;50,0;MEG;;130;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_130_R_EN_LG.png
City League;Jellicent Clefairy;Tool Scrapper;ASC_212;1;1;1;2;50,0;ASC;;212;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_212_R_EN_LG.png
City League;Jellicent Clefairy;Unfair Stamp;TWM_165;1;1;1;2;50,0;TWM;;165;Ultra Rare;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_165_R_EN_LG.png
City League;Jellicent Clefairy;Telepath Psychic Energy;M3_79;8;4;2;2;100,0;M3;;79;Rare;Special Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpc/M3/M3_79_R_JP_LG.png
City League;Jellicent Clefairy;Ignition Energy;WHT_86;4;4;1;2;50,0;WHT;;86;Uncommon;Special Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_086_R_EN_LG.png
City League;Jellicent Clefairy;Mystery Garden;ASC_194;7;4;2;2;100,0;ASC;;194;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_194_R_EN_LG.png
City League;Jellicent Clefairy;Boss's Orders;ASC_183;7;4;2;2;100,0;ASC;;183;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_183_R_EN_LG.png
City League;Jellicent Clefairy;Hilda;WHT_84;5;4;2;2;100,0;WHT;;84;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_084_R_EN_LG.png
City League;Jellicent Clefairy;Judge;SVI_176;5;4;2;2;100,0;SVI;;176;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_176_R_EN_LG.png
City League;Jellicent Clefairy;Lillie's Determination;ASC_192;8;4;2;2;100,0;ASC;;192;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_192_R_EN_LG.png
City League;Jellicent Clefairy;Crispin;PRE_105;2;2;1;2;50,0;PRE;;105;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_105_R_EN_LG.png
City League;Jellicent Clefairy;Team Rocket's Petrel;ASC_207;2;2;1;2;50,0;ASC;;207;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_207_R_EN_LG.png
City League;Jellicent Clefairy;Lillie's Pearl;JTG_151;3;2;2;2;100,0;JTG;;151;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_151_R_EN_LG.png
City League;Jellicent Clefairy;Air Balloon;ASC_181;1;1;1;2;50,0;ASC;;181;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_181_R_EN_LG.png
City League;Jellicent Clefairy;Maximum Belt;PRE_117;1;1;1;2;50,0;PRE;;117;Ultra Rare;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_117_R_EN_LG.png
City League;Jellicent Clefairy;Powerglass;SFA_63;1;1;1;2;50,0;SFA;;63;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_063_R_EN_LG.png
City League;Jellicent Dusknoir;Duskull;PRE_35;40;4;12;12;100,0;PRE;;35;Common;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_035_R_EN_LG.png
City League;Jellicent Dusknoir;Frillish;WHT_44;45;4;12;12;100,0;WHT;;44;Common;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_044_R_EN_LG.png
City League;Jellicent Dusknoir;Latias ex;SSP_76;14;2;12;12;100,0;SSP;;76;Double Rare;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_076_R_EN_LG.png
City League;Jellicent Dusknoir;Lillie's Clefairy ex;JTG_56;13;2;11;12;91,7;JTG;;56;Double Rare;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_056_R_EN_LG.png
City League;Jellicent Dusknoir;Mega Diancie ex;PFL_41;9;2;7;12;58,3;PFL;;41;Double Rare;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_041_R_EN_LG.png
City League;Jellicent Dusknoir;Flutter Mane;TEF_78;1;1;1;12;8,3;TEF;;78;Rare;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_078_R_EN_LG.png
City League;Jellicent Dusknoir;Munkidori;TWM_95;1;1;1;12;8,3;TWM;;95;Rare;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_095_R_EN_LG.png
City League;Jellicent Dusknoir;Spritzee;M3_34;1;1;1;12;8,3;M3;;34;Common;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpc/M3/M3_34_R_JP_LG.png
City League;Jellicent Dusknoir;Dusclops;PRE_36;21;2;12;12;100,0;PRE;;36;Common;PStage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_036_R_EN_LG.png
City League;Jellicent Dusknoir;Dusknoir;PRE_37;27;3;12;12;100,0;PRE;;37;Rare;PStage 2;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_037_R_EN_LG.png
City League;Jellicent Dusknoir;Jellicent ex;WHT_45;32;3;12;12;100,0;WHT;;45;Double Rare;PStage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_045_R_EN_LG.png
City League;Jellicent Dusknoir;Aromatisse;M3_35;1;1;1;12;8,3;M3;;35;Uncommon;PStage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpc/M3/M3_35_R_JP_LG.png
City League;Jellicent Dusknoir;Fezandipiti ex;ASC_142;3;1;3;12;25,0;ASC;;142;Double Rare;DBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_142_R_EN_LG.png
City League;Jellicent Dusknoir;Meowth ex;M3_61;9;1;9;12;75,0;M3;;61;Double Rare;CBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpc/M3/M3_61_R_JP_LG.png
City League;Jellicent Dusknoir;Bloodmoon Ursaluna ex;TWM_141;2;1;2;12;16,7;TWM;;141;Double Rare;CBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_141_R_EN_LG.png
City League;Jellicent Dusknoir;Psychic Energy;SVE_21;65;8;12;12;100,0;SVE;;21;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_021_R_EN_LG.png
City League;Jellicent Dusknoir;Darkness Energy;SVE_23;1;1;1;12;8,3;SVE;;23;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_023_R_EN_LG.png
City League;Jellicent Dusknoir;Night Stretcher;SFA_61;29;3;12;12;100,0;SFA;;61;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_061_R_EN_LG.png
City League;Jellicent Dusknoir;Poké Pad;ASC_198;43;4;12;12;100,0;ASC;;198;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_198_R_EN_LG.png
City League;Jellicent Dusknoir;Ultra Ball;ASC_213;48;4;12;12;100,0;ASC;;213;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_213_R_EN_LG.png
City League;Jellicent Dusknoir;Rare Candy;MEG_125;31;3;11;12;91,7;MEG;;125;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_125_R_EN_LG.png
City League;Jellicent Dusknoir;Wondrous Patch;PFL_94;28;3;11;12;91,7;PFL;;94;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_094_R_EN_LG.png
City League;Jellicent Dusknoir;Secret Box;TWM_163;5;1;5;12;41,7;TWM;;163;Ultra Rare;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_163_R_EN_LG.png
